age,policy_number,policy_start_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,gender,insured_education_level,insured_occupation,,insured_relationship,,incident_date,incident_type,collision_type,incident_severity,incident_state,incident_city,number_of_vehicles_involved,property_damage,total_claim_amount,injury_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
35,330119,15/06/2004,IL,500/1000,1000,1125.4,0,MALE,Masters,adm-clerical,,husband,,15/01/2015,Vehicle Theft,?,Trivial Damage,WV,Columbus,1,?,2640,220,1980,Jeep,Wrangler,2001,N
33,164464,26/09/2010,OH,250/500,500,1294.41,0,MALE,High School,transport-moving,,husband,,23/02/2015,Vehicle Theft,?,Minor Damage,NC,Arlington,1,YES,8970,1380,6210,Dodge,Neon,2011,N
31,927354,15/09/1990,IN,100/300,500,1459.5,0,MALE,MD,priv-house-serv,,not-in-family,,17/02/2015,Parked Car,?,Minor Damage,NY,Springfield,1,?,6000,1000,4000,Suburu,Impreza,2000,N
38,231508,16/09/2009,IL,100/300,500,1367.99,0,MALE,High School,armed-forces,,own-child,,17/02/2015,Multi-vehicle Collision,Front Collision,Major Damage,WV,Northbend,3,?,55200,11040,38640,Saab,92x,1998,Y
45,272910,12/08/1999,IN,250/500,500,1594.37,0,MALE,Associate,exec-managerial,,own-child,,18/01/2015,Parked Car,?,Trivial Damage,SC,Riverwood,1,NO,7260,660,5280,Saab,92x,2008,N
39,305758,08/03/2009,IL,100/300,500,1035.99,0,FEMALE,JD,exec-managerial,,own-child,,17/01/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Springfield,3,NO,64680,11760,41160,Jeep,Wrangler,2010,N
43,950542,27/04/2009,OH,250/500,500,911.53,0,FEMALE,PhD,sales,,husband,,25/02/2015,Single Vehicle Collision,Rear Collision,Major Damage,WV,Northbrook,1,NO,59200,0,47360,Chevrolet,Malibu,1998,N
34,291544,02/08/2006,OH,500/1000,500,1319.97,0,FEMALE,Associate,craft-repair,,own-child,,06/01/2015,Vehicle Theft,?,Minor Damage,NC,Arlington,1,YES,4700,470,3290,Saab,92x,1998,N
33,388616,06/12/1995,OH,250/500,2000,1391.63,0,MALE,Associate,sales,,husband,,26/02/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Columbus,1,YES,69400,6940,55520,Mercedes,C300,2000,N
21,577992,13/11/2002,IN,250/500,500,915.41,5000000,FEMALE,High School,exec-managerial,,own-child,,11/02/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Northbrook,1,YES,40500,4050,32400,Nissan,Pathfinder,1998,N
28,342830,09/11/1991,IL,500/1000,1000,1468.82,0,MALE,JD,handlers-cleaners,,other-relative,,13/02/2015,Multi-vehicle Collision,Side Collision,Minor Damage,SC,Riverwood,3,NO,60000,5000,45000,Honda,Accord,1997,N
30,491170,14/01/1998,IN,500/1000,500,1412.76,0,MALE,PhD,armed-forces,,wife,,10/01/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Riverwood,1,YES,67320,11220,44880,Volkswagen,Jetta,1996,N
27,175553,25/04/2002,OH,500/1000,500,1588.26,0,FEMALE,High School,tech-support,,husband,,24/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,VA,Riverwood,3,YES,75690,8410,58870,Saab,95,2014,N
31,439341,20/07/1991,IN,100/300,1000,1140.91,0,MALE,Associate,adm-clerical,,other-relative,,15/02/2015,Multi-vehicle Collision,Side Collision,Major Damage,VA,Northbend,3,NO,64300,6430,51440,Chevrolet,Silverado,2002,Y
43,221186,13/08/2004,OH,100/300,1000,1517.54,0,MALE,JD,priv-house-serv,,own-child,,09/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Columbus,3,NO,64400,6440,51520,BMW,X5,2011,N
53,868031,24/06/1990,OH,250/500,2000,912.29,0,FEMALE,High School,priv-house-serv,,husband,,31/01/2015,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Northbend,3,?,97080,16180,64720,Saab,92x,2005,N
44,844117,21/08/1991,OH,250/500,2000,1144.3,0,MALE,MD,priv-house-serv,,not-in-family,,04/02/2015,Vehicle Theft,?,Minor Damage,WV,Northbrook,1,YES,5500,500,4500,Honda,Civic,2010,N
38,744557,25/02/2011,IN,500/1000,1000,1281.43,0,FEMALE,Masters,transport-moving,,not-in-family,,30/01/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Northbend,3,?,30700,3070,21490,Jeep,Wrangler,2010,N
48,159536,04/02/2013,IL,100/300,2000,1101.85,0,FEMALE,College,sales,,wife,,27/02/2015,Single Vehicle Collision,Side Collision,Minor Damage,PA,Springfield,1,NO,33480,3720,26040,Nissan,Pathfinder,2012,N
26,727109,20/02/2001,IN,500/1000,2000,1082.1,0,MALE,JD,exec-managerial,,other-relative,,05/02/2015,Multi-vehicle Collision,Front Collision,Total Loss,WV,Northbend,2,?,65430,14540,43620,Jeep,Wrangler,2001,N
36,155604,03/03/1992,OH,500/1000,500,1185.44,0,MALE,Masters,exec-managerial,,not-in-family,,30/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,NC,Northbend,3,YES,42680,3880,31040,Accura,RSX,2006,Y
45,608443,21/12/2006,IL,500/1000,2000,1175.07,0,MALE,MD,craft-repair,,not-in-family,,03/01/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Springfield,1,?,87780,7980,71820,Honda,CRV,2011,N
36,117862,14/07/2000,OH,500/1000,2000,979.26,0,FEMALE,JD,transport-moving,,own-child,,01/03/2015,Multi-vehicle Collision,Front Collision,Major Damage,NY,Riverwood,4,YES,72800,14560,43680,Honda,Accord,1998,N
37,991553,12/12/1991,OH,250/500,500,920.81,0,FEMALE,High School,sales,,wife,,13/02/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Hillsdale,1,YES,71190,0,63280,Mercedes,C300,1997,Y
38,727443,01/07/2013,OH,100/300,500,922.85,0,MALE,High School,adm-clerical,,husband,,25/02/2015,Vehicle Theft,?,Trivial Damage,NY,Hillsdale,1,?,3600,400,2800,Honda,Civic,1999,N
41,378587,16/12/1998,OH,250/500,2000,1107.59,3000000,MALE,PhD,tech-support,,not-in-family,,23/01/2015,Single Vehicle Collision,Side Collision,Major Damage,NY,Columbus,1,NO,62640,10440,41760,Mercedes,C300,2009,N
36,420948,03/01/2015,IL,100/300,500,1272.46,0,MALE,College,prof-specialty,,wife,,19/02/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Northbrook,3,YES,69630,12660,50640,Toyota,Corolla,1998,N
33,457188,01/04/1994,IL,250/500,1000,1340.24,0,MALE,High School,protective-serv,,own-child,,08/02/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Hillsdale,3,YES,76010,13820,55280,Dodge,RAM,1995,Y
40,118236,15/08/2000,OH,100/300,1000,1648,0,MALE,JD,transport-moving,,not-in-family,,04/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Northbrook,1,NO,44220,8040,32160,Accura,MDX,2000,N
38,987524,13/11/2014,IL,250/500,500,1381.14,0,FEMALE,College,other-service,,wife,,22/02/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Northbrook,3,NO,57200,5200,41600,BMW,M5,2011,N
35,490596,04/02/2011,IL,500/1000,500,1198.44,8000000,MALE,MD,priv-house-serv,,wife,,14/01/2015,Vehicle Theft,?,Minor Damage,WV,Columbus,1,NO,3080,560,1960,Nissan,Ultima,1998,N
31,524215,24/06/1990,OH,250/500,2000,951.27,0,FEMALE,PhD,other-service,,not-in-family,,06/01/2015,Single Vehicle Collision,Rear Collision,Total Loss,SC,Hillsdale,1,YES,75790,13780,55120,Accura,RSX,2007,N
30,913464,21/01/2009,IN,500/1000,2000,1341.24,0,FEMALE,MD,farming-fishing,,wife,,19/01/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,WV,Riverwood,3,NO,32670,5940,23760,Honda,Accord,2003,N
46,398484,07/11/1992,IL,250/500,2000,1177.57,0,FEMALE,Associate,adm-clerical,,husband,,24/01/2015,Vehicle Theft,?,Minor Damage,VA,Arlington,1,?,3870,430,2580,Jeep,Wrangler,2010,N
38,752504,15/05/1997,IN,250/500,1000,1055.09,0,FEMALE,Masters,transport-moving,,own-child,,27/01/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Columbus,1,?,91520,8320,66560,BMW,X6,2005,Y
32,449263,20/03/1992,IL,250/500,500,1479.48,0,MALE,Masters,prof-specialty,,unmarried,,13/01/2015,Single Vehicle Collision,Front Collision,Major Damage,NY,Northbrook,1,YES,74690,6790,54320,Dodge,RAM,2008,Y
30,844007,17/07/1995,IN,500/1000,2000,1827.38,0,MALE,Associate,priv-house-serv,,other-relative,,15/01/2015,Vehicle Theft,?,Trivial Damage,VA,Springfield,1,YES,4620,420,3360,Audi,A5,1998,N
32,686522,27/12/2000,IN,100/300,500,1169.62,0,FEMALE,JD,sales,,not-in-family,,04/02/2015,Single Vehicle Collision,Side Collision,Major Damage,SC,Arlington,1,YES,55000,10000,35000,Toyota,Camry,2008,Y
48,670142,06/08/1999,IN,100/300,500,1516.34,0,FEMALE,JD,adm-clerical,,unmarried,,04/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Springfield,4,YES,59400,13200,39600,Saab,93,1996,Y
34,607687,03/03/2007,OH,500/1000,2000,1270.21,0,FEMALE,College,sales,,husband,,14/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,PA,Columbus,3,NO,55260,6140,49120,Nissan,Ultima,2000,N
44,967713,25/12/1997,IL,250/500,500,809.11,0,MALE,JD,craft-repair,,other-relative,,27/01/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NC,Springfield,3,?,51400,5140,35980,Honda,Civic,1996,N
37,291902,06/11/2013,IL,500/1000,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,,husband,,12/02/2015,Multi-vehicle Collision,Side Collision,Minor Damage,NY,Columbus,3,YES,48780,5420,32520,Dodge,Neon,2008,N
31,149839,21/09/1990,OH,100/300,1000,1457.65,5000000,FEMALE,College,armed-forces,,own-child,,03/02/2015,Multi-vehicle Collision,Rear Collision,Major Damage,VA,Riverwood,3,NO,52380,5820,40740,Toyota,Highlander,2010,N
34,840225,05/10/1999,OH,100/300,1000,1041.36,0,FEMALE,JD,priv-house-serv,,husband,,26/01/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Hillsdale,4,?,74360,13520,47320,Toyota,Highlander,2005,Y
40,643226,07/04/1992,OH,250/500,1000,1693.83,7000000,MALE,High School,protective-serv,,other-relative,,09/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,NY,Northbrook,1,?,53400,5340,42720,Honda,CRV,2003,N
59,535879,05/03/2009,IN,100/300,1000,1685.69,0,FEMALE,High School,protective-serv,,wife,,17/02/2015,Single Vehicle Collision,Front Collision,Total Loss,VA,Hillsdale,1,?,71800,14360,43080,Jeep,Grand Cherokee,1995,N
31,746630,10/02/1997,IN,250/500,500,1054.92,6000000,FEMALE,PhD,prof-specialty,,own-child,,16/01/2015,Single Vehicle Collision,Front Collision,Major Damage,NY,Northbrook,1,?,68240,8530,59710,Toyota,Corolla,2013,Y
45,598308,28/01/1992,IN,250/500,2000,1333.97,6000000,FEMALE,MD,other-service,,unmarried,,12/01/2015,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Arlington,3,?,61050,11100,38850,Dodge,RAM,2011,Y
47,720356,16/09/2013,OH,100/300,1000,1013.61,6000000,FEMALE,Associate,craft-repair,,own-child,,03/01/2015,Parked Car,?,Minor Damage,NY,Springfield,1,?,5590,860,3870,Suburu,Impreza,2002,N
48,724752,16/05/2008,IL,500/1000,500,958.3,0,FEMALE,PhD,machine-op-inspct,,husband,,22/01/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Columbus,3,?,46860,8520,29820,Volkswagen,Passat,1998,N
31,148498,04/01/2002,IN,250/500,2000,1112.04,6000000,FEMALE,PhD,other-service,,own-child,,13/01/2015,Parked Car,?,Minor Damage,SC,Arlington,1,NO,4290,780,2730,Volkswagen,Passat,1998,N
57,110122,02/04/2002,IN,250/500,2000,1206.26,0,FEMALE,Associate,armed-forces,,own-child,,31/01/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NC,Arlington,3,YES,78500,15700,54950,Audi,A3,2015,N
42,281388,16/07/1998,IL,500/1000,1000,763.67,0,MALE,Associate,prof-specialty,,own-child,,04/02/2015,Single Vehicle Collision,Side Collision,Total Loss,SC,Northbrook,1,YES,70830,7870,55090,Jeep,Grand Cherokee,2005,N
56,728600,15/08/2002,IL,250/500,500,1042.56,0,MALE,High School,handlers-cleaners,,own-child,,20/01/2015,Multi-vehicle Collision,Front Collision,Total Loss,SC,Springfield,3,NO,68040,15120,45360,Suburu,Forrestor,1997,N
32,231548,07/09/1999,IL,100/300,2000,1263.48,4000000,FEMALE,JD,other-service,,wife,,07/02/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Hillsdale,1,?,63600,5300,47700,Audi,A5,1997,Y
63,531160,12/01/2012,IL,250/500,500,1006.99,6000000,FEMALE,Masters,sales,,own-child,,05/02/2015,Single Vehicle Collision,Side Collision,Minor Damage,WV,Columbus,1,NO,43560,4840,33880,Suburu,Legacy,2015,N
31,889003,18/08/1996,OH,250/500,1000,1328.26,0,MALE,Masters,sales,,not-in-family,,02/01/2015,Single Vehicle Collision,Front Collision,Total Loss,WV,Hillsdale,1,NO,60840,13520,40560,Suburu,Forrestor,2011,N
55,193213,11/03/1996,OH,100/300,1000,1250.08,5000000,FEMALE,PhD,tech-support,,wife,,08/02/2015,Multi-vehicle Collision,Side Collision,Total Loss,WV,Arlington,3,?,68160,11360,45440,Ford,Escape,2010,N
27,557218,23/11/1997,IL,500/1000,500,982.7,6000000,FEMALE,College,transport-moving,,unmarried,,13/01/2015,Parked Car,?,Minor Damage,SC,Arlington,1,NO,5170,940,3760,Toyota,Camry,2001,N
37,125591,08/08/2013,IN,500/1000,1000,1412.06,5000000,FEMALE,Masters,protective-serv,,not-in-family,,16/01/2015,Single Vehicle Collision,Side Collision,Total Loss,NC,Riverwood,1,?,57700,5770,46160,Nissan,Maxima,2000,N
46,227244,30/11/1996,IN,500/1000,2000,1066.7,0,FEMALE,JD,handlers-cleaners,,own-child,,30/01/2015,Multi-vehicle Collision,Front Collision,Total Loss,VA,Northbend,3,NO,89520,14920,59680,Audi,A3,2014,N
43,791425,18/06/1997,IN,250/500,2000,1585.54,0,MALE,High School,protective-serv,,not-in-family,,26/02/2015,Vehicle Theft,?,Minor Damage,WV,Hillsdale,1,NO,4620,420,3360,Volkswagen,Jetta,2012,N
39,354455,19/04/2007,IN,250/500,1000,1416.08,0,FEMALE,JD,craft-repair,,other-relative,,27/01/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Northbrook,1,YES,45180,5020,35140,Honda,CRV,2004,N
38,601042,19/09/2007,OH,250/500,500,1246.03,0,MALE,JD,craft-repair,,unmarried,,28/01/2015,Single Vehicle Collision,Side Collision,Total Loss,NY,Riverwood,1,YES,45100,9020,31570,Nissan,Maxima,2013,N
32,433663,21/12/1996,IN,500/1000,2000,1356.64,0,MALE,Masters,machine-op-inspct,,not-in-family,,23/02/2015,Multi-vehicle Collision,Side Collision,Total Loss,SC,Springfield,3,YES,83160,15120,52920,Toyota,Camry,2003,N
42,471938,03/02/2008,IL,100/300,2000,1387.7,4000000,FEMALE,High School,priv-house-serv,,other-relative,,18/01/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Columbus,1,NO,86130,15660,54810,Chevrolet,Silverado,1995,N
25,564654,16/07/2003,OH,100/300,1000,1004.14,0,MALE,Masters,priv-house-serv,,wife,,15/02/2015,Multi-vehicle Collision,Front Collision,Major Damage,NC,Hillsdale,3,NO,48000,9600,33600,Dodge,RAM,1995,N
35,645723,05/05/1991,OH,500/1000,500,1107.07,0,FEMALE,High School,protective-serv,,husband,,04/02/2015,Vehicle Theft,?,Minor Damage,VA,Hillsdale,1,NO,3300,600,2100,Saab,92x,2008,N
34,573572,16/06/1991,IL,100/300,500,1429.96,0,FEMALE,JD,protective-serv,,husband,,12/01/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Northbend,3,NO,57200,11440,40040,Toyota,Camry,2005,N
35,437960,03/04/2001,IN,250/500,1000,1074.99,0,FEMALE,Associate,adm-clerical,,husband,,02/01/2015,Vehicle Theft,?,Trivial Damage,VA,Columbus,1,?,7590,1380,5520,Accura,MDX,2012,N
37,649800,16/03/2014,OH,500/1000,1000,1007,0,FEMALE,PhD,transport-moving,,unmarried,,27/01/2015,Single Vehicle Collision,Rear Collision,Total Loss,VA,Arlington,1,NO,80080,12320,55440,Chevrolet,Silverado,2013,N
30,544225,03/08/2010,OH,100/300,500,1052.85,0,FEMALE,MD,protective-serv,,other-relative,,09/02/2015,Vehicle Theft,?,Minor Damage,WV,Riverwood,1,NO,4800,960,3360,BMW,3 Series,2006,N
37,390256,25/11/2009,IN,500/1000,1000,1200.33,4000000,FEMALE,High School,craft-repair,,own-child,,06/02/2015,Vehicle Theft,?,Minor Damage,WV,Springfield,1,?,3900,390,2730,Volkswagen,Jetta,2008,Y
26,488597,08/05/2001,IL,100/300,1000,1343,0,MALE,Masters,handlers-cleaners,,other-relative,,03/01/2015,Single Vehicle Collision,Front Collision,Minor Damage,SC,Arlington,1,?,90400,9040,72320,BMW,3 Series,1995,N
29,133889,14/06/2004,OH,250/500,2000,1441.6,5000000,FEMALE,MD,sales,,own-child,,12/01/2015,Multi-vehicle Collision,Rear Collision,Minor Damage,NC,Columbus,3,YES,62900,6290,44030,Jeep,Grand Cherokee,1998,N
32,931901,07/08/1994,OH,100/300,1000,1433.42,6000000,FEMALE,Associate,protective-serv,,own-child,,22/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,NC,Arlington,1,YES,54200,5420,37940,Nissan,Ultima,2014,Y
50,769475,26/08/2004,OH,500/1000,2000,1368.57,0,FEMALE,MD,tech-support,,other-relative,,03/01/2015,Multi-vehicle Collision,Side Collision,Major Damage,NY,Northbend,3,NO,51800,5180,36260,Accura,MDX,2003,N
55,844062,25/05/1990,OH,250/500,500,862.19,0,MALE,High School,adm-clerical,,unmarried,,23/02/2015,Vehicle Theft,?,Trivial Damage,SC,Northbend,1,?,6600,600,4800,Accura,MDX,2012,N
35,844129,20/09/1990,OH,250/500,500,871.46,0,MALE,MD,tech-support,,husband,,22/01/2015,Single Vehicle Collision,Side Collision,Total Loss,SC,Northbrook,1,YES,74140,13480,53920,Ford,Escape,2007,N
25,732169,05/11/2000,OH,500/1000,500,1863.04,0,FEMALE,Associate,priv-house-serv,,not-in-family,,13/02/2015,Single Vehicle Collision,Front Collision,Total Loss,VA,Northbend,1,NO,67800,13560,47460,Mercedes,C300,1995,N
44,221854,03/10/1994,OH,250/500,2000,1181.64,0,MALE,College,other-service,,wife,,08/02/2015,Single Vehicle Collision,Rear Collision,Major Damage,NY,Northbend,1,?,55400,5540,38780,Jeep,Grand Cherokee,2002,Y
37,776950,11/04/2005,IL,500/1000,1000,1060.74,0,MALE,PhD,tech-support,,own-child,,09/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Columbus,1,YES,49100,9820,34370,Suburu,Impreza,1996,Y
41,291006,16/05/1990,IN,100/300,500,951.56,0,FEMALE,JD,transport-moving,,wife,,08/02/2015,Multi-vehicle Collision,Side Collision,Major Damage,SC,Riverwood,3,NO,98280,15120,75600,Chevrolet,Tahoe,2007,Y
40,845751,11/09/2004,IN,100/300,500,1533.71,9000000,FEMALE,JD,protective-serv,,own-child,,10/01/2015,Multi-vehicle Collision,Rear Collision,Total Loss,VA,Northbend,2,YES,66550,6050,48400,Ford,Escape,2008,N
33,889764,30/11/1993,OH,500/1000,1000,1200.09,0,FEMALE,Associate,craft-repair,,unmarried,,26/01/2015,Multi-vehicle Collision,Side Collision,Major Damage,WV,Arlington,3,?,70400,14080,49280,Accura,RSX,2002,N
42,929306,06/03/2003,IN,100/300,500,1093.83,4000000,MALE,Associate,adm-clerical,,other-relative,,21/02/2015,Multi-vehicle Collision,Side Collision,Major Damage,WV,Springfield,3,?,53280,4440,39960,Suburu,Impreza,2015,Y
32,515457,18/12/1996,IN,250/500,1000,988.93,0,FEMALE,High School,craft-repair,,unmarried,,23/01/2015,Single Vehicle Collision,Front Collision,Total Loss,NY,Columbus,1,?,84590,15380,53830,Dodge,Neon,1999,N
37,556270,21/02/1995,IN,500/1000,1000,1331.94,0,FEMALE,Masters,farming-fishing,,not-in-family,,05/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,NY,Columbus,1,NO,54560,9920,34720,Saab,95,2004,N
40,908935,11/12/2009,IL,500/1000,1000,1361.45,0,MALE,PhD,handlers-cleaners,,unmarried,,15/02/2015,Single Vehicle Collision,Rear Collision,Minor Damage,OH,Northbend,1,YES,82170,7470,67230,Suburu,Forrestor,1999,N
44,525862,18/10/2000,OH,250/500,2000,1188.51,0,MALE,College,handlers-cleaners,,unmarried,,08/01/2015,Multi-vehicle Collision,Front Collision,Total Loss,NY,Northbend,3,?,61100,6110,42770,Dodge,Neon,2008,N
43,490514,09/02/2007,IN,500/1000,2000,1101.83,0,MALE,High School,exec-managerial,,other-relative,,01/01/2015,Multi-vehicle Collision,Front Collision,Minor Damage,NY,Arlington,3,?,51900,5190,36330,BMW,M5,2011,Y
39,774895,28/10/2006,IL,250/500,1000,840.95,0,FEMALE,JD,adm-clerical,,unmarried,,26/02/2015,Parked Car,?,Trivial Damage,SC,Arlington,1,?,3440,430,2580,Suburu,Legacy,2002,N
36,974522,27/01/2000,IN,250/500,1000,1503.21,0,MALE,MD,other-service,,husband,,28/02/2015,Single Vehicle Collision,Side Collision,Total Loss,WV,Springfield,1,YES,51390,5710,34260,Toyota,Corolla,2013,N
32,669809,05/04/2002,OH,100/300,1000,1722.5,0,MALE,High School,other-service,,wife,,13/01/2015,Single Vehicle Collision,Side Collision,Major Damage,WV,Columbus,1,?,76900,7690,61520,Jeep,Wrangler,1995,N
42,182953,30/04/2013,IN,100/300,500,944.03,0,MALE,College,handlers-cleaners,,not-in-family,,19/02/2015,Single Vehicle Collision,Rear Collision,Minor Damage,WV,Riverwood,1,YES,77000,15400,53900,Toyota,Highlander,2015,Y
39,836349,01/05/2013,IL,500/1000,2000,1453.61,4000000,MALE,JD,craft-repair,,other-relative,,13/01/2015,Single Vehicle Collision,Side Collision,Major Damage,NC,Hillsdale,1,?,60320,9280,41760,Chevrolet,Tahoe,2012,Y
46,591269,09/01/1999,IN,100/300,500,1672.88,0,FEMALE,High School,armed-forces,,wife,,17/02/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NY,Columbus,1,YES,60700,12140,42490,Honda,Civic,1997,N
21,550127,04/07/2007,IN,250/500,1000,1248.05,0,FEMALE,High School,exec-managerial,,husband,,15/02/2015,Multi-vehicle Collision,Rear Collision,Total Loss,SC,Arlington,3,YES,53280,5920,47360,Chevrolet,Malibu,2015,N
43,663190,05/02/1994,IL,100/300,500,1564.43,3000000,FEMALE,MD,prof-specialty,,unmarried,,31/01/2015,Single Vehicle Collision,Rear Collision,Minor Damage,NY,Northbrook,1,?,34290,3810,26670,Jeep,Grand Cherokee,2013,N
44,109392,12/07/2006,OH,100/300,1000,1280.88,0,MALE,MD,other-service,,other-relative,,06/02/2015,Single Vehicle Collision,Rear Collision,Total Loss,WV,Riverwood,1,NO,46980,0,41760,Accura,TL,2002,N
26,215278,24/10/2007,IN,100/300,500,722.66,0,MALE,MD,exec-managerial,,husband,,23/01/2015,Multi-vehicle Collision,Front Collision,Major Damage,OH,Springfield,3,YES,36700,3670,25690,Nissan,Pathfinder,2010,N
28,674570,08/12/2001,OH,250/500,1000,1235.14,0,MALE,MD,exec-managerial,,husband,,17/02/2015,Multi-vehicle Collision,Side Collision,Total Loss,OH,Hillsdale,3,?,60200,6020,48160,Volkswagen,Passat,2012,N
30,681486,24/03/2007,IN,500/1000,1000,1347.04,0,MALE,High School,sales,,own-child,,22/01/2015,Parked Car,?,Minor Damage,SC,Northbend,1,?,6480,540,4860,Honda,Civic,1996,N
38,941851,16/07/1991,OH,500/1000,1000,1310.8,0,FEMALE,Masters,craft-repair,,unmarried,,22/02/2015,Single Vehicle Collision,Front Collision,Minor Damage,NC,Northbrook,1,YES,87200,17440,61040,Honda,Accord,2006,N
41,186934,05/01/2014,IL,100/300,1000,1436.79,0,FEMALE,PhD,prof-specialty,,wife,,24/01/2015,Single Vehicle Collision,Rear Collision,Major Damage,SC,Northbend,1,YES,108480,18080,72320,Volkswagen,Passat,2015,N
